timestamp,iso_timestamp,raw_line,timestamp,device,type,code,value
1762065004.1540036,2025-11-02T15:30:04.154004,[   21437.259459] /dev/input/event4: 0000 0000 00000000,21437.259459,/dev/input/event4,0000,0000,00000000
1762065004.169367,2025-11-02T15:30:04.169367,[   21437.267464] /dev/input/event4: 0003 0030 00000000,21437.267464,/dev/input/event4,0003,0030,00000000
1762065004.1852255,2025-11-02T15:30:04.185225,[   21437.267464] /dev/input/event4: 0003 0039 ffffffff,21437.267464,/dev/input/event4,0003,0039,ffffffff
1762065004.201005,2025-11-02T15:30:04.201005,[   21437.267464] /dev/input/event4: 0001 014a 00000000,21437.267464,/dev/input/event4,0001,014a,00000000
1762065004.2166572,2025-11-02T15:30:04.216657,[   21437.267464] /dev/input/event4: 0001 0145 00000000,21437.267464,/dev/input/event4,0001,0145,00000000
1762065004.2325482,2025-11-02T15:30:04.232548,[   21437.267464] /dev/input/event4: 0000 0000 00000000,21437.267464,/dev/input/event4,0000,0000,00000000
1762065004.2480578,2025-11-02T15:30:04.248058,[   21437.594331] /dev/input/event4: 0003 0039 00000074,21437.594331,/dev/input/event4,0003,0039,00000074
1762065004.2633772,2025-11-02T15:30:04.263377,[   21437.594331] /dev/input/event4: 0003 0035 000003da,21437.594331,/dev/input/event4,0003,0035,000003da
1762065004.278395,2025-11-02T15:30:04.278395,[   21437.594331] /dev/input/event4: 0003 0036 00000657,21437.594331,/dev/input/event4,0003,0036,00000657
1762065004.2941008,2025-11-02T15:30:04.294101,[   21437.594331] /dev/input/event4: 0003 0030 00000006,21437.594331,/dev/input/event4,0003,0030,00000006
1762065004.3095772,2025-11-02T15:30:04.309577,[   21437.594331] /dev/input/event4: 0001 014a 00000001,21437.594331,/dev/input/event4,0001,014a,00000001
1762065004.3253026,2025-11-02T15:30:04.325303,[   21437.594331] /dev/input/event4: 0001 0145 00000001,21437.594331,/dev/input/event4,0001,0145,00000001
1762065004.3406022,2025-11-02T15:30:04.340602,[   21437.594331] /dev/input/event4: 0000 0000 00000000,21437.594331,/dev/input/event4,0000,0000,00000000
1762065004.3561842,2025-11-02T15:30:04.356184,[   21437.611515] /dev/input/event4: 0003 0030 00000008,21437.611515,/dev/input/event4,0003,0030,00000008
1762065004.3717709,2025-11-02T15:30:04.371771,[   21437.611515] /dev/input/event4: 0000 0000 00000000,21437.611515,/dev/input/event4,0000,0000,00000000
1762065004.3878,2025-11-02T15:30:04.387800,[   21437.618895] /dev/input/event4: 0003 0035 000003d9,21437.618895,/dev/input/event4,0003,0035,000003d9
1762065004.402714,2025-11-02T15:30:04.402714,[   21437.618895] /dev/input/event4: 0003 0030 00000006,21437.618895,/dev/input/event4,0003,0030,00000006
1762065004.4185855,2025-11-02T15:30:04.418586,[   21437.618895] /dev/input/event4: 0000 0000 00000000,21437.618895,/dev/input/event4,0000,0000,00000000
1762065004.4335787,2025-11-02T15:30:04.433579,[   21437.627470] /dev/input/event4: 0003 0035 000003d7,21437.62747,/dev/input/event4,0003,0035,000003d7
1762065004.4492724,2025-11-02T15:30:04.449272,[   21437.627470] /dev/input/event4: 0000 0000 00000000,21437.62747,/dev/input/event4,0000,0000,00000000
1762065004.4639404,2025-11-02T15:30:04.463940,[   21437.635605] /dev/input/event4: 0003 0035 000003cd,21437.635605,/dev/input/event4,0003,0035,000003cd
1762065004.479027,2025-11-02T15:30:04.479027,[   21437.635605] /dev/input/event4: 0003 0030 00000009,21437.635605,/dev/input/event4,0003,0030,00000009
1762065004.49434,2025-11-02T15:30:04.494340,[   21437.635605] /dev/input/event4: 0000 0000 00000000,21437.635605,/dev/input/event4,0000,0000,00000000
1762065004.5097377,2025-11-02T15:30:04.509738,[   21437.644167] /dev/input/event4: 0003 0035 000003b6,21437.644167,/dev/input/event4,0003,0035,000003b6
1762065004.5252998,2025-11-02T15:30:04.525300,[   21437.644167] /dev/input/event4: 0003 0036 00000658,21437.644167,/dev/input/event4,0003,0036,00000658
1762065004.5404434,2025-11-02T15:30:04.540443,[   21437.644167] /dev/input/event4: 0003 0030 00000007,21437.644167,/dev/input/event4,0003,0030,00000007
1762065004.5563958,2025-11-02T15:30:04.556396,[   21437.644167] /dev/input/event4: 0000 0000 00000000,21437.644167,/dev/input/event4,0000,0000,00000000
1762065004.5720212,2025-11-02T15:30:04.572021,[   21437.652355] /dev/input/event4: 0003 0035 00000390,21437.652355,/dev/input/event4,0003,0035,00000390
1762065004.587927,2025-11-02T15:30:04.587927,[   21437.652355] /dev/input/event4: 0003 0036 0000065b,21437.652355,/dev/input/event4,0003,0036,0000065b
1762065004.604002,2025-11-02T15:30:04.604002,[   21437.652355] /dev/input/event4: 0003 0030 0000000a,21437.652355,/dev/input/event4,0003,0030,0000000a
1762065004.6196558,2025-11-02T15:30:04.619656,[   21437.652355] /dev/input/event4: 0000 0000 00000000,21437.652355,/dev/input/event4,0000,0000,00000000
1762065004.6351926,2025-11-02T15:30:04.635193,[   21437.661084] /dev/input/event4: 0003 0035 00000365,21437.661084,/dev/input/event4,0003,0035,00000365
1762065004.6507945,2025-11-02T15:30:04.650795,[   21437.661084] /dev/input/event4: 0003 0036 0000065f,21437.661084,/dev/input/event4,0003,0036,0000065f
1762065004.665596,2025-11-02T15:30:04.665596,[   21437.661084] /dev/input/event4: 0003 0030 00000009,21437.661084,/dev/input/event4,0003,0030,00000009
1762065004.680747,2025-11-02T15:30:04.680747,[   21437.661084] /dev/input/event4: 0000 0000 00000000,21437.661084,/dev/input/event4,0000,0000,00000000
1762065004.6968315,2025-11-02T15:30:04.696831,[   21437.669274] /dev/input/event4: 0003 0035 0000033a,21437.669274,/dev/input/event4,0003,0035,0000033a
1762065004.7116387,2025-11-02T15:30:04.711639,[   21437.669274] /dev/input/event4: 0003 0036 00000663,21437.669274,/dev/input/event4,0003,0036,00000663
1762065004.7273269,2025-11-02T15:30:04.727327,[   21437.669274] /dev/input/event4: 0000 0000 00000000,21437.669274,/dev/input/event4,0000,0000,00000000
1762065004.7425842,2025-11-02T15:30:04.742584,[   21437.677615] /dev/input/event4: 0003 0035 00000315,21437.677615,/dev/input/event4,0003,0035,00000315
1762065004.7578967,2025-11-02T15:30:04.757897,[   21437.677615] /dev/input/event4: 0003 0036 00000664,21437.677615,/dev/input/event4,0003,0036,00000664
1762065004.7734892,2025-11-02T15:30:04.773489,[   21437.677615] /dev/input/event4: 0003 0030 00000006,21437.677615,/dev/input/event4,0003,0030,00000006
1762065004.7888844,2025-11-02T15:30:04.788884,[   21437.677615] /dev/input/event4: 0000 0000 00000000,21437.677615,/dev/input/event4,0000,0000,00000000
1762065004.8039973,2025-11-02T15:30:04.803997,[   21437.685977] /dev/input/event4: 0003 0035 000002ff,21437.685977,/dev/input/event4,0003,0035,000002ff
1762065004.8189988,2025-11-02T15:30:04.818999,[   21437.685977] /dev/input/event4: 0003 0036 00000665,21437.685977,/dev/input/event4,0003,0036,00000665
1762065004.8343027,2025-11-02T15:30:04.834303,[   21437.685977] /dev/input/event4: 0003 0030 00000004,21437.685977,/dev/input/event4,0003,0030,00000004
1762065004.8504093,2025-11-02T15:30:04.850409,[   21437.685977] /dev/input/event4: 0000 0000 00000000,21437.685977,/dev/input/event4,0000,0000,00000000
1762065004.8659084,2025-11-02T15:30:04.865908,[   21437.693842] /dev/input/event4: 0003 0030 00000000,21437.693842,/dev/input/event4,0003,0030,00000000
1762065004.881374,2025-11-02T15:30:04.881374,[   21437.693842] /dev/input/event4: 0003 0039 ffffffff,21437.693842,/dev/input/event4,0003,0039,ffffffff
1762065004.8964753,2025-11-02T15:30:04.896475,[   21437.693842] /dev/input/event4: 0001 014a 00000000,21437.693842,/dev/input/event4,0001,014a,00000000
1762065004.9117737,2025-11-02T15:30:04.911774,[   21437.693842] /dev/input/event4: 0001 0145 00000000,21437.693842,/dev/input/event4,0001,0145,00000000
1762065004.9270322,2025-11-02T15:30:04.927032,[   21437.693842] /dev/input/event4: 0000 0000 00000000,21437.693842,/dev/input/event4,0000,0000,00000000
1762065004.9426908,2025-11-02T15:30:04.942691,[   21438.221265] /dev/input/event4: 0003 0039 00000075,21438.221265,/dev/input/event4,0003,0039,00000075
1762065004.9579475,2025-11-02T15:30:04.957947,[   21438.221265] /dev/input/event4: 0003 0035 0000026c,21438.221265,/dev/input/event4,0003,0035,0000026c
1762065004.9728708,2025-11-02T15:30:04.972871,[   21438.221265] /dev/input/event4: 0003 0036 00000662,21438.221265,/dev/input/event4,0003,0036,00000662
1762065004.9888947,2025-11-02T15:30:04.988895,[   21438.221265] /dev/input/event4: 0003 0030 00000007,21438.221265,/dev/input/event4,0003,0030,00000007
1762065005.004385,2025-11-02T15:30:05.004385,[   21438.221265] /dev/input/event4: 0001 014a 00000001,21438.221265,/dev/input/event4,0001,014a,00000001
1762065005.0197825,2025-11-02T15:30:05.019783,[   21438.221265] /dev/input/event4: 0001 0145 00000001,21438.221265,/dev/input/event4,0001,0145,00000001
1762065005.0354185,2025-11-02T15:30:05.035419,[   21438.221265] /dev/input/event4: 0000 0000 00000000,21438.221265,/dev/input/event4,0000,0000,00000000
1762065005.0507653,2025-11-02T15:30:05.050765,[   21438.229320] /dev/input/event4: 0003 0030 00000009,21438.22932,/dev/input/event4,0003,0030,00000009
1762065005.066909,2025-11-02T15:30:05.066909,[   21438.229320] /dev/input/event4: 0000 0000 00000000,21438.22932,/dev/input/event4,0000,0000,00000000
1762065005.082206,2025-11-02T15:30:05.082206,[   21438.237444] /dev/input/event4: 0003 0030 0000000c,21438.237444,/dev/input/event4,0003,0030,0000000c
1762065005.0976174,2025-11-02T15:30:05.097617,[   21438.237444] /dev/input/event4: 0000 0000 00000000,21438.237444,/dev/input/event4,0000,0000,00000000
1762065005.1147716,2025-11-02T15:30:05.114772,[   21438.245807] /dev/input/event4: 0003 0035 0000026d,21438.245807,/dev/input/event4,0003,0035,0000026d
1762065005.1291347,2025-11-02T15:30:05.129135,[   21438.245807] /dev/input/event4: 0000 0000 00000000,21438.245807,/dev/input/event4,0000,0000,00000000
1762065005.1451287,2025-11-02T15:30:05.145129,[   21438.253925] /dev/input/event4: 0003 0035 00000270,21438.253925,/dev/input/event4,0003,0035,00000270
1762065005.160242,2025-11-02T15:30:05.160242,[   21438.253925] /dev/input/event4: 0003 0036 00000661,21438.253925,/dev/input/event4,0003,0036,00000661
1762065005.1759899,2025-11-02T15:30:05.175990,[   21438.253925] /dev/input/event4: 0003 0030 0000000a,21438.253925,/dev/input/event4,0003,0030,0000000a
1762065005.1914542,2025-11-02T15:30:05.191454,[   21438.253925] /dev/input/event4: 0000 0000 00000000,21438.253925,/dev/input/event4,0000,0000,00000000
1762065005.2066953,2025-11-02T15:30:05.206695,[   21438.262562] /dev/input/event4: 0003 0035 0000027b,21438.262562,/dev/input/event4,0003,0035,0000027b
1762065005.2226527,2025-11-02T15:30:05.222653,[   21438.262562] /dev/input/event4: 0003 0036 0000065d,21438.262562,/dev/input/event4,0003,0036,0000065d
1762065005.2380333,2025-11-02T15:30:05.238033,[   21438.262562] /dev/input/event4: 0000 0000 00000000,21438.262562,/dev/input/event4,0000,0000,00000000
1762065005.2533565,2025-11-02T15:30:05.253356,[   21438.270695] /dev/input/event4: 0003 0035 00000299,21438.270695,/dev/input/event4,0003,0035,00000299
1762065005.2689848,2025-11-02T15:30:05.268985,[   21438.270695] /dev/input/event4: 0003 0036 00000656,21438.270695,/dev/input/event4,0003,0036,00000656
1762065005.2845204,2025-11-02T15:30:05.284520,[   21438.270695] /dev/input/event4: 0003 0030 00000009,21438.270695,/dev/input/event4,0003,0030,00000009
1762065005.2997584,2025-11-02T15:30:05.299758,[   21438.270695] /dev/input/event4: 0000 0000 00000000,21438.270695,/dev/input/event4,0000,0000,00000000
1762065005.3157868,2025-11-02T15:30:05.315787,[   21438.279223] /dev/input/event4: 0003 0035 000002c7,21438.279223,/dev/input/event4,0003,0035,000002c7
1762065005.3308666,2025-11-02T15:30:05.330867,[   21438.279223] /dev/input/event4: 0003 0036 0000064c,21438.279223,/dev/input/event4,0003,0036,0000064c
1762065005.346801,2025-11-02T15:30:05.346801,[   21438.279223] /dev/input/event4: 0003 0030 00000008,21438.279223,/dev/input/event4,0003,0030,00000008
1762065005.361829,2025-11-02T15:30:05.361829,[   21438.279223] /dev/input/event4: 0000 0000 00000000,21438.279223,/dev/input/event4,0000,0000,00000000
1762065005.3772068,2025-11-02T15:30:05.377207,[   21438.287425] /dev/input/event4: 0003 0035 000002fb,21438.287425,/dev/input/event4,0003,0035,000002fb
1762065005.3929634,2025-11-02T15:30:05.392963,[   21438.287425] /dev/input/event4: 0003 0036 00000645,21438.287425,/dev/input/event4,0003,0036,00000645
1762065005.408406,2025-11-02T15:30:05.408406,[   21438.287425] /dev/input/event4: 0000 0000 00000000,21438.287425,/dev/input/event4,0000,0000,00000000
1762065005.423886,2025-11-02T15:30:05.423886,[   21438.295998] /dev/input/event4: 0003 0035 0000032e,21438.295998,/dev/input/event4,0003,0035,0000032e
1762065005.4390674,2025-11-02T15:30:05.439067,[   21438.295998] /dev/input/event4: 0003 0036 00000644,21438.295998,/dev/input/event4,0003,0036,00000644
1762065005.4544716,2025-11-02T15:30:05.454472,[   21438.295998] /dev/input/event4: 0003 0030 00000007,21438.295998,/dev/input/event4,0003,0030,00000007
1762065005.4693532,2025-11-02T15:30:05.469353,[   21438.295998] /dev/input/event4: 0000 0000 00000000,21438.295998,/dev/input/event4,0000,0000,00000000
1762065005.48501,2025-11-02T15:30:05.485010,[   21438.304243] /dev/input/event4: 0003 0035 00000365,21438.304243,/dev/input/event4,0003,0035,00000365
1762065005.5009015,2025-11-02T15:30:05.500901,[   21438.304243] /dev/input/event4: 0003 0036 00000649,21438.304243,/dev/input/event4,0003,0036,00000649
1762065005.5170226,2025-11-02T15:30:05.517023,[   21438.304243] /dev/input/event4: 0003 0030 00000006,21438.304243,/dev/input/event4,0003,0030,00000006
1762065005.532185,2025-11-02T15:30:05.532185,[   21438.304243] /dev/input/event4: 0000 0000 00000000,21438.304243,/dev/input/event4,0000,0000,00000000
1762065005.5474403,2025-11-02T15:30:05.547440,[   21438.312772] /dev/input/event4: 0003 0035 00000390,21438.312772,/dev/input/event4,0003,0035,00000390
1762065005.56263,2025-11-02T15:30:05.562630,[   21438.312772] /dev/input/event4: 0003 0036 00000650,21438.312772,/dev/input/event4,0003,0036,00000650
1762065005.578079,2025-11-02T15:30:05.578079,[   21438.312772] /dev/input/event4: 0003 0030 00000004,21438.312772,/dev/input/event4,0003,0030,00000004
1762065005.5937278,2025-11-02T15:30:05.593728,[   21438.312772] /dev/input/event4: 0000 0000 00000000,21438.312772,/dev/input/event4,0000,0000,00000000
1762065005.6097755,2025-11-02T15:30:05.609776,[   21438.321011] /dev/input/event4: 0003 0035 000003b3,21438.321011,/dev/input/event4,0003,0035,000003b3
1762065005.6248853,2025-11-02T15:30:05.624885,[   21438.321011] /dev/input/event4: 0003 0036 0000065a,21438.321011,/dev/input/event4,0003,0036,0000065a
1762065005.64056,2025-11-02T15:30:05.640560,[   21438.321011] /dev/input/event4: 0003 0030 00000005,21438.321011,/dev/input/event4,0003,0030,00000005
1762065005.6557217,2025-11-02T15:30:05.655722,[   21438.321011] /dev/input/event4: 0000 0000 00000000,21438.321011,/dev/input/event4,0000,0000,00000000
1762065005.6709752,2025-11-02T15:30:05.670975,[   21438.329504] /dev/input/event4: 0003 0035 000003cb,21438.329504,/dev/input/event4,0003,0035,000003cb
1762065005.686688,2025-11-02T15:30:05.686688,[   21438.329504] /dev/input/event4: 0003 0036 00000666,21438.329504,/dev/input/event4,0003,0036,00000666
1762065005.7022228,2025-11-02T15:30:05.702223,[   21438.329504] /dev/input/event4: 0003 0030 00000002,21438.329504,/dev/input/event4,0003,0030,00000002
1762065005.7180028,2025-11-02T15:30:05.718003,[   21438.329504] /dev/input/event4: 0000 0000 00000000,21438.329504,/dev/input/event4,0000,0000,00000000
1762065005.733764,2025-11-02T15:30:05.733764,[   21438.337462] /dev/input/event4: 0003 0035 000003da,21438.337462,/dev/input/event4,0003,0035,000003da
1762065005.7487442,2025-11-02T15:30:05.748744,[   21438.337462] /dev/input/event4: 0003 0036 0000066e,21438.337462,/dev/input/event4,0003,0036,0000066e
1762065005.764138,2025-11-02T15:30:05.764138,[   21438.337462] /dev/input/event4: 0000 0000 00000000,21438.337462,/dev/input/event4,0000,0000,00000000
1762065005.779707,2025-11-02T15:30:05.779707,[   21438.345683] /dev/input/event4: 0003 0030 00000000,21438.345683,/dev/input/event4,0003,0030,00000000
1762065005.7948277,2025-11-02T15:30:05.794828,[   21438.345683] /dev/input/event4: 0003 0039 ffffffff,21438.345683,/dev/input/event4,0003,0039,ffffffff
1762065005.8102689,2025-11-02T15:30:05.810269,[   21438.345683] /dev/input/event4: 0001 014a 00000000,21438.345683,/dev/input/event4,0001,014a,00000000
1762065005.825973,2025-11-02T15:30:05.825973,[   21438.345683] /dev/input/event4: 0001 0145 00000000,21438.345683,/dev/input/event4,0001,0145,00000000
1762065005.8416522,2025-11-02T15:30:05.841652,[   21438.345683] /dev/input/event4: 0000 0000 00000000,21438.345683,/dev/input/event4,0000,0000,00000000
1762065005.8570952,2025-11-02T15:30:05.857095,[   21438.956201] /dev/input/event4: 0003 0039 00000076,21438.956201,/dev/input/event4,0003,0039,00000076
1762065005.8724618,2025-11-02T15:30:05.872462,[   21438.956201] /dev/input/event4: 0003 0035 000003eb,21438.956201,/dev/input/event4,0003,0035,000003eb
1762065005.8880455,2025-11-02T15:30:05.888046,[   21438.956201] /dev/input/event4: 0003 0036 00000645,21438.956201,/dev/input/event4,0003,0036,00000645
1762065005.9031801,2025-11-02T15:30:05.903180,[   21438.956201] /dev/input/event4: 0003 0030 00000005,21438.956201,/dev/input/event4,0003,0030,00000005
1762065005.9188044,2025-11-02T15:30:05.918804,[   21438.956201] /dev/input/event4: 0001 014a 00000001,21438.956201,/dev/input/event4,0001,014a,00000001
1762065005.9343503,2025-11-02T15:30:05.934350,[   21438.956201] /dev/input/event4: 0001 0145 00000001,21438.956201,/dev/input/event4,0001,0145,00000001
1762065005.9496222,2025-11-02T15:30:05.949622,[   21438.956201] /dev/input/event4: 0000 0000 00000000,21438.956201,/dev/input/event4,0000,0000,00000000
1762065005.9653563,2025-11-02T15:30:05.965356,[   21438.972709] /dev/input/event4: 0003 0030 00000006,21438.972709,/dev/input/event4,0003,0030,00000006
1762065005.980019,2025-11-02T15:30:05.980019,[   21438.972709] /dev/input/event4: 0000 0000 00000000,21438.972709,/dev/input/event4,0000,0000,00000000
1762065005.9953344,2025-11-02T15:30:05.995334,[   21438.981357] /dev/input/event4: 0003 0030 00000007,21438.981357,/dev/input/event4,0003,0030,00000007
1762065006.011308,2025-11-02T15:30:06.011308,[   21438.981357] /dev/input/event4: 0000 0000 00000000,21438.981357,/dev/input/event4,0000,0000,00000000
1762065006.0273685,2025-11-02T15:30:06.027369,[   21438.989551] /dev/input/event4: 0003 0035 000003ea,21438.989551,/dev/input/event4,0003,0035,000003ea
1762065006.043059,2025-11-02T15:30:06.043059,[   21438.989551] /dev/input/event4: 0003 0030 00000008,21438.989551,/dev/input/event4,0003,0030,00000008
1762065006.0584779,2025-11-02T15:30:06.058478,[   21438.989551] /dev/input/event4: 0000 0000 00000000,21438.989551,/dev/input/event4,0000,0000,00000000
1762065006.0744972,2025-11-02T15:30:06.074497,[   21438.998193] /dev/input/event4: 0003 0035 000003e7,21438.998193,/dev/input/event4,0003,0035,000003e7
1762065006.0900896,2025-11-02T15:30:06.090090,[   21438.998193] /dev/input/event4: 0003 0030 00000007,21438.998193,/dev/input/event4,0003,0030,00000007
1762065006.1055672,2025-11-02T15:30:06.105567,[   21438.998193] /dev/input/event4: 0000 0000 00000000,21438.998193,/dev/input/event4,0000,0000,00000000
1762065006.121188,2025-11-02T15:30:06.121188,[   21439.006125] /dev/input/event4: 0003 0035 000003de,21439.006125,/dev/input/event4,0003,0035,000003de
1762065006.1365333,2025-11-02T15:30:06.136533,[   21439.006125] /dev/input/event4: 0003 0030 00000009,21439.006125,/dev/input/event4,0003,0030,00000009
1762065006.15221,2025-11-02T15:30:06.152210,[   21439.006125] /dev/input/event4: 0000 0000 00000000,21439.006125,/dev/input/event4,0000,0000,00000000
1762065006.1674001,2025-11-02T15:30:06.167400,[   21439.014650] /dev/input/event4: 0003 0035 000003c6,21439.01465,/dev/input/event4,0003,0035,000003c6
1762065006.183015,2025-11-02T15:30:06.183015,[   21439.014650] /dev/input/event4: 0000 0000 00000000,21439.01465,/dev/input/event4,0000,0000,00000000
1762065006.198419,2025-11-02T15:30:06.198419,[   21439.022818] /dev/input/event4: 0003 0035 0000039e,21439.022818,/dev/input/event4,0003,0035,0000039e
1762065006.2136116,2025-11-02T15:30:06.213612,[   21439.022818] /dev/input/event4: 0003 0030 0000000a,21439.022818,/dev/input/event4,0003,0030,0000000a
1762065006.2286873,2025-11-02T15:30:06.228687,[   21439.022818] /dev/input/event4: 0000 0000 00000000,21439.022818,/dev/input/event4,0000,0000,00000000
1762065006.2442572,2025-11-02T15:30:06.244257,[   21439.031412] /dev/input/event4: 0003 0035 00000371,21439.031412,/dev/input/event4,0003,0035,00000371
1762065006.2600245,2025-11-02T15:30:06.260025,[   21439.031412] /dev/input/event4: 0003 0036 00000646,21439.031412,/dev/input/event4,0003,0036,00000646
1762065006.2754173,2025-11-02T15:30:06.275417,[   21439.031412] /dev/input/event4: 0003 0030 00000008,21439.031412,/dev/input/event4,0003,0030,00000008
1762065006.2908063,2025-11-02T15:30:06.290806,[   21439.031412] /dev/input/event4: 0000 0000 00000000,21439.031412,/dev/input/event4,0000,0000,00000000
1762065006.3063185,2025-11-02T15:30:06.306319,[   21439.039637] /dev/input/event4: 0003 0035 0000033f,21439.039637,/dev/input/event4,0003,0035,0000033f
1762065006.3218284,2025-11-02T15:30:06.321828,[   21439.039637] /dev/input/event4: 0003 0036 00000649,21439.039637,/dev/input/event4,0003,0036,00000649
1762065006.3379667,2025-11-02T15:30:06.337967,[   21439.039637] /dev/input/event4: 0003 0030 00000007,21439.039637,/dev/input/event4,0003,0030,00000007
1762065006.3623965,2025-11-02T15:30:06.362396,[   21439.039637] /dev/input/event4: 0000 0000 00000000,21439.039637,/dev/input/event4,0000,0000,00000000
1762065006.3687024,2025-11-02T15:30:06.368702,[   21439.048081] /dev/input/event4: 0003 0035 00000312,21439.048081,/dev/input/event4,0003,0035,00000312
1762065006.3847783,2025-11-02T15:30:06.384778,[   21439.048081] /dev/input/event4: 0003 0036 0000064e,21439.048081,/dev/input/event4,0003,0036,0000064e
1762065006.40077,2025-11-02T15:30:06.400770,[   21439.048081] /dev/input/event4: 0003 0030 00000005,21439.048081,/dev/input/event4,0003,0030,00000005
1762065006.4159946,2025-11-02T15:30:06.415995,[   21439.048081] /dev/input/event4: 0000 0000 00000000,21439.048081,/dev/input/event4,0000,0000,00000000
1762065006.432178,2025-11-02T15:30:06.432178,[   21439.056370] /dev/input/event4: 0003 0035 000002f7,21439.05637,/dev/input/event4,0003,0035,000002f7
1762065006.447503,2025-11-02T15:30:06.447503,[   21439.056370] /dev/input/event4: 0003 0036 00000652,21439.05637,/dev/input/event4,0003,0036,00000652
1762065006.463434,2025-11-02T15:30:06.463434,[   21439.056370] /dev/input/event4: 0003 0030 00000004,21439.05637,/dev/input/event4,0003,0030,00000004
1762065006.4791698,2025-11-02T15:30:06.479170,[   21439.056370] /dev/input/event4: 0000 0000 00000000,21439.05637,/dev/input/event4,0000,0000,00000000
1762065006.4951615,2025-11-02T15:30:06.495162,[   21439.064304] /dev/input/event4: 0003 0030 00000000,21439.064304,/dev/input/event4,0003,0030,00000000
1762065006.510391,2025-11-02T15:30:06.510391,[   21439.064304] /dev/input/event4: 0003 0039 ffffffff,21439.064304,/dev/input/event4,0003,0039,ffffffff
1762065006.5258262,2025-11-02T15:30:06.525826,[   21439.064304] /dev/input/event4: 0001 014a 00000000,21439.064304,/dev/input/event4,0001,014a,00000000
1762065006.5409193,2025-11-02T15:30:06.540919,[   21439.064304] /dev/input/event4: 0001 0145 00000000,21439.064304,/dev/input/event4,0001,0145,00000000
1762065006.5567303,2025-11-02T15:30:06.556730,[   21439.064304] /dev/input/event4: 0000 0000 00000000,21439.064304,/dev/input/event4,0000,0000,00000000
1762065006.5714831,2025-11-02T15:30:06.571483,[   21439.993820] /dev/input/event4: 0003 0039 00000077,21439.99382,/dev/input/event4,0003,0039,00000077
1762065006.5867836,2025-11-02T15:30:06.586784,[   21439.993820] /dev/input/event4: 0003 0035 000002b2,21439.99382,/dev/input/event4,0003,0035,000002b2
1762065006.601762,2025-11-02T15:30:06.601762,[   21439.993820] /dev/input/event4: 0003 0036 0000068b,21439.99382,/dev/input/event4,0003,0036,0000068b
1762065006.6170678,2025-11-02T15:30:06.617068,[   21439.993820] /dev/input/event4: 0003 0030 00000006,21439.99382,/dev/input/event4,0003,0030,00000006
1762065006.6323106,2025-11-02T15:30:06.632311,[   21439.993820] /dev/input/event4: 0001 014a 00000001,21439.99382,/dev/input/event4,0001,014a,00000001
1762065006.648023,2025-11-02T15:30:06.648023,[   21439.993820] /dev/input/event4: 0001 0145 00000001,21439.99382,/dev/input/event4,0001,0145,00000001
1762065006.66326,2025-11-02T15:30:06.663260,[   21439.993820] /dev/input/event4: 0000 0000 00000000,21439.99382,/dev/input/event4,0000,0000,00000000
1762065006.6783762,2025-11-02T15:30:06.678376,[   21440.000634] /dev/input/event4: 0003 0030 00000007,21440.000634,/dev/input/event4,0003,0030,00000007
1762065006.694049,2025-11-02T15:30:06.694049,[   21440.000634] /dev/input/event4: 0000 0000 00000000,21440.000634,/dev/input/event4,0000,0000,00000000
1762065006.7096288,2025-11-02T15:30:06.709629,[   21440.008812] /dev/input/event4: 0003 0030 00000009,21440.008812,/dev/input/event4,0003,0030,00000009
1762065006.7252417,2025-11-02T15:30:06.725242,[   21440.008812] /dev/input/event4: 0000 0000 00000000,21440.008812,/dev/input/event4,0000,0000,00000000
1762065006.7403805,2025-11-02T15:30:06.740381,[   21440.025467] /dev/input/event4: 0003 0036 0000068a,21440.025467,/dev/input/event4,0003,0036,0000068a
1762065006.7556543,2025-11-02T15:30:06.755654,[   21440.025467] /dev/input/event4: 0000 0000 00000000,21440.025467,/dev/input/event4,0000,0000,00000000
1762065006.7710245,2025-11-02T15:30:06.771024,[   21440.034146] /dev/input/event4: 0003 0036 00000687,21440.034146,/dev/input/event4,0003,0036,00000687
1762065006.786404,2025-11-02T15:30:06.786404,[   21440.034146] /dev/input/event4: 0000 0000 00000000,21440.034146,/dev/input/event4,0000,0000,00000000
1762065006.8019514,2025-11-02T15:30:06.801951,[   21440.042462] /dev/input/event4: 0003 0036 0000067c,21440.042462,/dev/input/event4,0003,0036,0000067c
1762065006.8169763,2025-11-02T15:30:06.816976,[   21440.042462] /dev/input/event4: 0000 0000 00000000,21440.042462,/dev/input/event4,0000,0000,00000000
1762065006.8325703,2025-11-02T15:30:06.832570,[   21440.050884] /dev/input/event4: 0003 0035 000002b3,21440.050884,/dev/input/event4,0003,0035,000002b3
1762065006.8479564,2025-11-02T15:30:06.847956,[   21440.050884] /dev/input/event4: 0003 0036 0000065d,21440.050884,/dev/input/event4,0003,0036,0000065d
1762065006.8630235,2025-11-02T15:30:06.863024,[   21440.050884] /dev/input/event4: 0003 0030 00000008,21440.050884,/dev/input/event4,0003,0030,00000008
1762065006.8780947,2025-11-02T15:30:06.878095,[   21440.050884] /dev/input/event4: 0000 0000 00000000,21440.050884,/dev/input/event4,0000,0000,00000000
1762065006.894152,2025-11-02T15:30:06.894152,[   21440.058976] /dev/input/event4: 0003 0035 000002bb,21440.058976,/dev/input/event4,0003,0035,000002bb
